"","ID","Scientific name","Common name","Listing Status","Year listed/precluded","Year","Regions of occurrence","US vs foreign","Vert vs invert","Species group","Number of counties","County names","County FIPS","Range.Area","Habitat.modification","Overutilization","Pollution","Species.species.interactions","Env.Stochasticity","Demographic.Stochasticity","Total threats","avg_footprint_2009","avg_footprint_1993","absolute_change_footprint","cropland_footprint_2005","cropland_footprint_1992","absolute_change_cropland_footprint","pasture_footprint_2009","pasture_footprint_1993","absolute_change_pasture_footprint","lights_footprint_2009","lights_footprint_1994","absolute_change_lights_footprint","population_footprint_2010","population_footprint_1990","absolute_change_population_footprint","built_footprint_2009","built_footprint_1994","absolute_change_built_footprint","navwater_footprint_2009","navwater_footprint_1994","absolute_change_navwater_footprint","agland_value","avg_employment","per_capita_income","nserve_pop_stability","Education","public_mang_shannons_diversity","env_ballot_pass_proportion","prior_listed_density","prior_rec_density"
"294",294,"Gammarus pecos","Pecos amphipod","Listed","7/9/2013",2013,"2","US","I","Crustaceans",1,"Pecos","48371",12338274939,1,0,0,1,0,1,3,4.21324132088214,4.28684906806313,-0.0736077471809899,0.0389830508474576,0,0.0389830508474576,2.45117029862793,2.45609362389023,-0.00492332526229999,0.122033898305085,0.192090395480226,-0.070056497175141,0.186037126715093,0.172800645682002,0.013236481033091,0.0532687651331719,0.104116222760291,-0.0508474576271191,0,0,0,0.271,0.00601380665991334,2.3644,NA,0.0478571428571429,0,0,0.72943746548814,0.08104860727646
"295",295,"Pseudotryonia adamantina","Diamond Tryonia","Listed","7/9/2013",2013,"2","US","I","Snails",1,"Pecos","48371",12338274939,1,0,0,0,0,1,2,4.21324132088214,4.28684906806313,-0.0736077471809899,0.0389830508474576,0,0.0389830508474576,2.45117029862793,2.45609362389023,-0.00492332526229999,0.122033898305085,0.192090395480226,-0.070056497175141,0.186037126715093,0.172800645682002,0.013236481033091,0.0532687651331719,0.104116222760291,-0.0508474576271191,0,0,0,0.271,0.00601380665991334,2.3644,3,0.0478571428571429,0,0,0.72943746548814,0.08104860727646
"296",296,"Chromolaena frustrata","Cape Sable Thoroughwort","Listed","11/25/2013",2013,"4","US","P","Flowering Plants",2,"Monroe, Miami-Dade","12087, 12086",7463513073,1,0,0,1,1,1,4,8.70215490621185,9.4104388827712,-0.708283976559349,0.0252633632461958,0.611766995257318,-0.586503632011122,0,0,0,2.02457027277792,2.16637747312657,-0.14180720034865,2.58230835443263,2.44161961647788,0.14068873795475,1.7632960382665,1.88395792644475,-0.12066188817825,0.575369670439018,0.575369670439018,0,27.2188635349036,2.02182535923857,4.85094049304987,3,0.135805013504386,0.395245478346059,1,6.69925804523341,0.133985160904668
"297",297,"Eremophila alpestris strigata","Streaked Horned lark","Listed","11/4/2013",2013,"1","US","V","Birds",21,"Washington, Wahkiakum, Benton, Clatsop, Pierce, Cowlitz, Columbia, Polk, Multnomah, Marion, Pacific, Lewis, Mason, Grays Harbor, Clark, Linn, Lane, Clackamas, Yamhill, Thurston, King","41067, 53069, 41003, 41007, 53053, 53015, 41009, 41053, 41051, 41047, 53049, 53041, 53045, 53027, 53011, 41043, 41039, 41005, 41071, 53067, 53033",70969631556,1,0,0,1,1,1,4,10.0972405919259,10.465114786943,-0.3678741950171,0.0366564470438469,0.387594151017551,-0.350937703973704,0.0388595831155387,0.0286544201276004,0.0102051629879383,1.93233941334231,2.14531419644253,-0.21297478310022,3.68718710892819,3.32957412104191,0.35761298788628,1.28707068268401,1.458850539111,-0.17177985642699,0.261637256120819,0.261637256120819,0,8.41248247702945,0.577010322615067,3.58073897004621,5,0.114009742945315,1.03225457358209,0.476190476190476,2.67720144284639,0.225448542555486
"298",298,"Physaria douglasii ssp. tuplashensis","White Bluffs bladderpod","Listed","5/23/2013",2013,"1","US","P","Flowering Plants",2,"Grant, Franklin","53025, 53021",10155550912,1,0,1,0,1,1,4,7.40724693590206,9.21653369576759,-1.80928675986553,0.599398303737186,3.017551291453,-2.41815298771581,0.605315883828607,0.490270407721679,0.115045476106928,0.686728045097698,0.762447474022999,-0.0757194289253009,2.33099886410373,1.71161729017956,0.61938157392417,0.415293202804785,0.465134593308209,-0.049841390503424,0.194989358051313,0.194989358051313,0,2.3892401226034,0.0714358094687675,2.76659092098028,3,0.0600490854305634,1.57683724600766,0,1.08315147994602,0.393873265434918
"299",299,"Harrisia (=Cereus) aboriginum (=gracilis)","Aboriginal Prickly-apple","Listed","11/25/2013",2013,"4","US","P","Flowering Plants",3,"Sarasota, Charlotte, Lee","12115, 12015, 12071",5234396672,1,1,0,1,1,1,5,19.2563264474214,18.8319363245102,0.424390122911202,0.0786849417612525,1.23813577954247,-1.15945083778122,0.236377140571865,0.217294158864794,0.019082981707071,5.40988620031412,4.93096856446205,0.478917635852071,5.49091867315527,4.81458455367244,0.67633411948283,4.56370487755216,4.15419865056908,0.40950622698308,0.421473648740414,0.421473648740414,0,7.39008444904708,1.15604727329309,4.11195727481994,NA,0.122553545779761,0.795966732219958,1,8.21489136083571,0
"300",300,"Pyrgulopsis texana","Phantom Springsnail","Listed","8/8/2013",2013,"2","US","I","Snails",2,"Jeff Davis, Reeves","48243, 48389",12690706505,1,0,0,0,0,1,2,4.23981978911977,4.25029167484809,-0.0104718857283199,0.0224522525149439,0.00204111386499489,0.020411138649949,2.43931465863171,2.44623986638795,-0.00692520775624006,0.053491517844514,0.0653603511554608,-0.0118688333109468,0.053299557593812,0.054454002041114,-0.00115444444730201,0.0342615541624144,0.045196092724887,-0.0109345385624726,0,0,0,0.298362139924297,0.00503675661987898,2.35067589148807,3,0.0985670282188484,0.438647867880272,0,1.33956293081888,0.236393458379802
"301",301,"Tryonia cheatumi","Phantom Tryonia","Listed","7/9/2013",2013,"2","US","I","Snails",2,"Reeves, Jeff Davis","48389, 48243",12690706505,1,0,0,0,0,1,2,4.23981978911977,4.25029167484809,-0.0104718857283199,0.0224522525149439,0.00204111386499489,0.020411138649949,2.43931465863171,2.44623986638795,-0.00692520775624006,0.053491517844514,0.0653603511554608,-0.0118688333109468,0.053299557593812,0.054454002041114,-0.00115444444730201,0.0342615541624144,0.045196092724887,-0.0109345385624726,0,0,0,0.298362139924297,0.00503675661987898,2.35067589148807,3,0.0985670282188484,0.438647867880272,0,1.33956293081888,0.236393458379802
"302",302,"Tryonia circumstriata (=stocktonensis)","Gonzales tryonia","Listed","7/9/2013",2013,"2","US","I","Snails",1,"Pecos","48371",12338274939,1,0,0,0,0,1,2,4.21324132088214,4.28684906806313,-0.0736077471809899,0.0389830508474576,0,0.0389830508474576,2.45117029862793,2.45609362389023,-0.00492332526229999,0.122033898305085,0.192090395480226,-0.070056497175141,0.186037126715093,0.172800645682002,0.013236481033091,0.0532687651331719,0.104116222760291,-0.0508474576271191,0,0,0,0.271,0.00601380665991334,2.3644,NA,0.0478571428571429,0,0,0.72943746548814,0.08104860727646
"303",303,"Eriogonum codium","Umtanum Desert buckwheat","Listed","5/23/2013",2013,"1","US","P","Flowering Plants",2,"Yakima, Benton","53077, 53005",15525733954,1,0,1,0,0,1,3,7.59802062694711,8.62321859852345,-1.02519797157634,0.334705267939552,1.47427080108443,-1.13956553314488,0.893350957632102,0.78290579814078,0.110445159491322,1.08085916163473,1.26184879409797,-0.18098963246324,2.2633052462925,1.90430950734493,0.35899573894757,0.615966112501728,0.790049807706742,-0.174083695205014,0.275923246107794,0.275923246107794,0,1.75488859086835,0.135266391026811,3.09533504562682,3,0.0860340361616077,1.3562384547738,0,0.64409193340735,0.193227580022205
"304",304,"Cottus specus","Grotto Sculpin","Listed","10/25/2013",2013,"3","US","V","Fishes",1,"Perry","29157",1228575201,1,0,1,1,1,0,4,7.55313978642695,8.17695682169135,-0.6238170352644,0.0110410094637224,0.292586750788644,-0.281545741324922,0,0,0,0.985804416403785,1.18533123028391,-0.199526813880125,3.19558359621451,3.11750788643533,0.07807570977918,0.378548895899054,0.599369085173502,-0.220820189274448,0.284895084795457,0.284895084795457,0,2.175,0.100042716066511,2.8241,5,0.0611025952745917,0.567072284279013,0,4.06975494534665,0.813950989069329
"305",305,"Potentilla basaltica","Soldier Meadows Cinquefoil","Precluded","8/2/2013  ",2013,"8","US","P","Flowering Plants",2,"Lassen, Humboldt","06035, 32013",36731148890,1,0,0,1,0,0,2,3.37190711946683,3.26411106999968,0.10779604946715,0.129968916467929,0.0170903427396913,0.112878573728238,1.39067506474822,1.42024582052287,-0.0295707557746501,0.132268152960447,0.156766745147079,-0.024498592186632,0.454503629804962,0.394041594258267,0.060462035546695,0.0674393480342635,0.0789145595122832,-0.0114752114780197,0,0,0,0.835087821071311,0.00631562058390055,3.08696499552055,3,0.0677113935741064,0.421596168843191,0,0.190573946406172,0
"306",306,"Pediocactus peeblesianus fickeiseniae","Fickeisen plains cactus","Listed","10/31/2013",2013,"2","US","P","Flowering Plants",2,"Coconino, Mohave","04005, 04015",82697685184,1,0,0,1,1,1,4,3.96095796447624,3.60162765975956,0.35933030471668,0.0410290446751735,0.00869755714794893,0.0323314875272246,2.13388038651778,2.14739785238806,-0.0135174658702799,0.161616848970901,0.142227590176148,0.019389258794753,0.584686283424,0.263639255502479,0.321047027921521,0.097714407635607,0.0937239807129197,0.00399042692268731,0.0761929890479036,0.0801034192061673,-0.0039104301582637,0.349997147702944,0.0186064458343231,3.01362927976873,NA,0.0882020288688221,1.10599186953865,0.5,0.532058423426257,0.0604611844802565
"307",307,"Eurycea waterlooensis","Austin blind Salamander","Listed","9/19/2013",2013,"2","US","V","Amphibians",1,"Travis","48453",2569073026,1,0,1,1,1,1,5,22.6642587009796,19.8201909030225,2.8440677979571,0.031638418079096,0.814689265536723,-0.783050847457627,0.299058380414313,0.312994350282486,-0.013935969868173,7.02146892655367,5.66101694915254,1.36045197740113,6.67984934086629,5.71374764595104,0.96610169491525,5.66854990583804,4.35404896421846,1.31450094161958,0,0,0,2.832,2.9047636733079,4.3364,3,0.190856088319833,0.788058396574522,1,4.67094546498111,0.778490910830185
"308",308,"Hibiscus dasycalyx","Neches River rose-mallow","Listed","10/11/2013",2013,"2","US","P","Flowering Plants",5,"Harrison, Houston, Nacogdoches, Trinity, Cherokee","48203, 48225, 48347, 48455, 48073",12494737484,1,0,1,1,1,0,4,7.57180644198379,8.91724780466088,-1.34544136267709,0.0388215456419903,1.78651697037022,-1.74769542472823,0.220466512661891,0.106625480541786,0.113841032120105,0.887220625871575,0.868800934864716,0.018419691006859,3.23171001091934,2.91254793518447,0.31916207573487,0.412719444374595,0.461888184891422,-0.049168740516827,0.0839373144413564,0.0839373144413564,0,2.1945305006088,0.0817432139977244,2.65107027391713,3,0.0677718448963117,0.992789595745729,0,1.36057280289155,0.640269554301906
"309",309,"Quadrula cylindrica cylindrica","Rabbitsfoot","Listed","10/17/2013",2013,"2, 3, 4, 5, 6","US","I","Clams",280,"Sharp, Stone, Union, Phillips, McCreary, Arkansas, Perry, Ouachita, Ohio, Owsley, Venango, Van Buren, Washington, Pendleton, White, Newton, Lauderdale, Perry, Pike, Newton, Woodruff, Pulaski, Montgomery, McCracken, Ashley, Yell, Warren, Franklin, Monroe, Miller, Lyon, Iron, Robertson, Marion, Madison, Baxter, Lonoke, Madison, Dunklin, Rockcastle, Logan, Livingston, Little River, Rowan, Lincoln, Benton, Lee, Boone, Lincoln, Lawrence, Russell, Bradley, Morgan, Lewis, Jefferson, Jackson, Leslie, Lee, Calhoun, Muskingum, Scott, Izard, Independence, Laurel, Howard, Larue, Carroll, Shelby, Coshocton, Simpson, Spencer, Hot Spring, Knox, Knott, Hempstead, Taylor, Madison, Pickaway, Todd, Greene, Trigg, Chicot, Union, Stoddard, Grant, Kenton, Butler, Garland, Clark, Fulton, Champaign, Wilson, Colbert, Bracken, Breathitt, Wayne, Warren, Johnson, Scioto, Barton, Washington, Yazoo, Williamson, Clay, Wayne, Webster, Whitley, Washington, Casey, Warren, Cleburne, Wayne, Jefferson, Jackson, Tishomingo, Giles, Franklin, Marshall, Sunflower, Breckinridge, Cleveland, Pickett, Dickson, Henderson, Union, Bullitt, DeKalb, Hickman, Hart, Houston, Humphreys, Coffee, Clay, Morehouse, Sharkey, Jefferson, Harrison, Washington, Hardin, Carter, Williams, Butler, Adair, Calloway, Cannon, Hancock, Greenup, Knox, Stewart, Crittenden, Clinton, Green, Campbell, Lawrence, Blount, Lewis, Madison, Desha, Lincoln, Bedford, Alexander, Grayson, Craighead, Rogers, Clark, Smith, Crawford, Graves, Grant, Madison, Floyd, Hardin, Jasper, Lawrence, Fleming, Sevier, Itawamba, Massac, Pope, Pulaski, Vermilion, Issaquena, Humphreys, Wabash, White, Carroll, Cherokee, Hinds, Macon, Cass, Fulton, Miami, Crawford, Perry, Garrard, Magoffin, Crawford, Randolph, Pulaski, Prairie, Madison, St. Francis, Jackson, Lawrence, Marion, Adams, Clarion, Saline, Erie, Marshall, Martin, Mississippi, Butler, Forest, Mason, Scott, Pope, Searcy, Polk, Lawrence, Poinsett, Meade, Armstrong, Metcalfe, Monroe, Sevier, Franklin, Hamilton, Muhlenberg, Mercer, Jasper, Pike, McLean, Nelson, Anderson, Ballard, Barren, Bell, Boone, Perry, Bourbon, Boyd, Cumberland, Posey, Pulaski, Spencer, Starke, Tippecanoe, Drew, Vanderburgh, Marshall, Clay, Franklin, Warrick, White, Putnam, Allen, Cherokee, Coffey, Maury, Claiborne, Greenwood, Edmonson, Labette, Cross, Carlisle, Montgomery, Delaware, Neosho, Bolivar, McCurtain, Dallas, Rutherford, Daviess, Montgomery, Wilson, Woodson, Adair, Allen, Moore","05135, 05137, 05139, 05107, 21147, 05001, 05105, 05103, 21183, 21189, 42121, 05141, 05143, 21191, 05145, 29145, 01077, 21193, 21195, 05101, 05147, 21199, 05097, 21145, 05003, 05149, 42123, 39049, 05095, 05091, 21143, 29093, 21201, 05089, 05087, 05005, 05085, 39097, 29069, 21203, 21141, 21139, 05081, 21205, 05079, 05007, 05077, 05009, 21137, 05075, 21207, 05011, 39115, 21135, 05069, 05067, 21131, 21129, 05013, 39119, 21209, 05065, 05063, 21125, 05061, 21123, 05015, 21211, 39031, 21213, 21215, 05059, 21121, 21119, 05057, 21217, 01089, 39129, 21219, 05055, 21221, 05017, 21225, 29207, 05053, 21117, 29023, 05051, 05019, 05049, 39021, 47189, 01033, 21023, 21025, 29223, 21227, 21115, 39145, 29011, 21229, 28163, 47187, 05021, 21231, 21233, 21235, 28151, 21045, 28149, 05023, 47181, 21111, 21109, 28141, 47055, 47051, 01095, 28133, 21027, 05025, 47137, 47043, 21101, 39159, 21029, 47041, 47081, 21099, 47083, 47085, 47031, 47027, 22067, 28125, 47089, 21097, 39167, 21093, 21043, 39171, 21031, 40001, 21035, 47015, 21091, 21089, 47093, 47161, 21055, 21053, 21087, 21037, 47099, 47009, 47101, 28089, 05041, 47103, 47003, 17003, 21085, 05031, 40131, 17023, 47159, 17033, 21083, 21081, 29123, 21071, 17069, 17079, 17101, 21069, 47155, 28057, 17127, 17151, 17153, 17183, 28055, 28053, 17185, 17193, 18015, 40021, 28049, 47111, 18017, 18049, 18103, 05033, 18123, 21079, 21153, 42039, 05121, 05119, 05117, 21151, 05123, 01071, 29109, 21155, 39001, 42031, 05125, 42049, 21157, 21159, 29133, 42019, 42053, 21161, 05127, 05115, 05129, 05113, 39087, 05111, 21163, 42005, 21169, 21171, 05133, 01059, 39061, 21177, 42085, 29097, 05109, 21149, 21179, 21005, 21007, 21009, 21013, 21015, 47135, 21017, 21019, 21057, 18129, 18131, 18147, 18149, 18157, 05043, 18163, 47117, 21051, 05047, 18173, 18181, 47141, 20001, 20021, 20031, 47119, 28021, 20073, 21061, 20099, 05037, 21039, 20125, 40041, 20133, 28011, 40089, 05039, 47149, 21059, 47125, 20205, 20207, 21001, 21003, 47127",375237169786,1,0,1,1,1,1,5,10.8674884923158,11.1846231783054,-0.3171346859896,0.407300764594554,0.792963103136073,-0.385662338541519,0.0293374405748083,0.0302333390287246,-0.0008958984539163,1.6336699746095,1.66188091024794,-0.0282109356384399,3.71177344249997,3.50290092375557,0.2088725187444,0.851892970484154,0.963131000877353,-0.111238030393199,0.224358609070761,0.224358609070761,0,2.57467939030136,0.218998746970791,2.78097572707049,8,0.0655369143598521,1.9809297276036,0.0178571428571429,5.83630881036911,0.442386877863594
"310",310,"Ptychobranchus subtentum","Fluted kidneyshell","Listed","10/28/2013",2013,"4, 5","US","I","Clams",47,"Grayson, Marshall, Cocke, Todd, Wayne, Scott, Dickenson, Pulaski, Maury, Laurel, Hawkins, Hamblen, Moore, Washington, Russell, Overton, Norton, Smyth, Rutherford, McCreary, Campbell, Greene, Fentress, Lee, Washington, Russell, Putnam, Grainger, Jefferson, Rockcastle, Bland, Bristol, Jackson, Pickett, Sullivan, Tazewell, Lincoln, Wise, Union, Buchanan, Bedford, Claiborne, Franklin, Wythe, Williamson, Hancock, Clay","51077, 47117, 47029, 21219, 21231, 51169, 51051, 21199, 47119, 21125, 47073, 47063, 47127, 47179, 21207, 47133, 51720, 51173, 47149, 21147, 47013, 47059, 47049, 51105, 51191, 51167, 47141, 47057, 47089, 21203, 51021, 51520, 21109, 47137, 47163, 51185, 47103, 51195, 47173, 51027, 47003, 47025, 47051, 51197, 47187, 47067, 47027",48623401111,1,0,1,1,1,1,5,12.0332806424139,12.1213443745062,-0.0880637320923014,0.0254858244330477,0.0376251522387818,-0.0121393278057341,0.0392232024954908,0.0379131982396578,0.001310004255833,2.14470918017425,2.31316109067866,-0.16845191050441,4.38626642763785,4.10472267502059,0.281543752617259,1.25331088052245,1.44363713232475,-0.1903262518023,0.114814973841401,0.114814973841401,0,3.45938286021458,0.207557673247931,2.74491078889009,5,0.0645211175821765,1.70811804227876,0,17.3167647832335,0.370192121256773
"311",311,"Cicindela albissima","Coral Pink Sand Dunes tiger beetle","Precluded","10/2/2013 ",2013,"6","US","I","Insects",1,"Kane","49025",10333912540,1,1,0,0,0,0,2,2.24074292065307,2.19521140622029,0.0455315144327799,0.0493885230479774,0.00329256820319849,0.0460959548447789,1.40583254938852,1.41288805268109,-0.0070555032925701,0.0315145813734713,0.0417685794920038,-0.0102539981185325,0.0420507996237065,0.0206020696142992,0.0214487300094073,0.0169332079021637,0.0216368767638758,-0.0047036688617121,0.069015554866564,0.069015554866564,0,1.493,0.00435265924942694,2.9154,3,0.1337588858262,0.745682106731371,0,1.1612252332842,0
"312",312,"Elassoma alabamae","Spring pygmy sunfish","Listed","12/2/2013",2013,"4","US","V","Fishes",2,"Limestone, Madison","01083, 01089",3526423249,1,0,1,0,1,1,4,17.0303825502244,16.9982628097512,0.032119740473199,0.0566255387169384,0.26661640454244,-0.209990865825502,0,0,0,4.85461922212114,5.00463082107288,-0.15001159895174,5.39117645992743,4.89202674766601,0.49914971226142,3.04647675799633,3.15350427288467,-0.10702751488834,0.296509262079246,0.296509262079246,0,2.66959731323363,0.746166813852015,3.57916540502617,3,0.133847354602908,0.999354693275554,0,11.0593644739211,0
"313",313,"Sphaeralcea gierischii","Gierisch mallow","Listed","9/12/2013",2013,"2, 6","US","P","Flowering Plants",2,"Washington, Mohave","49053, 04015",40761261397,1,0,0,1,1,1,4,5.41972073485972,4.62395285037461,0.79576788448511,0.111914922002252,0.0522236172663533,0.0596913047358987,1.90779766878402,1.94754858481716,-0.0397509160331402,0.506410761255719,0.384584647433909,0.12182611382181,1.56731297737062,0.978631719076115,0.588681258294505,0.35058716335708,0.281426589924901,0.069160573432179,0.0417596466106534,0.045600094932341,-0.0038404483216876,0.957541623081287,0.0372760790006324,2.51822813692245,3,0.0788049471939749,0.651087766457355,0.5,0.760526022442514,0.0735992924944368
"314",314,"Consolea corallicola","Florida semaphore Cactus","Listed","11/25/2013",2013,"4","US","P","Flowering Plants",2,"Monroe, Miami-Dade","12087, 12086",7463513073,1,1,0,1,1,1,5,8.70215490621185,9.4104388827712,-0.708283976559349,0.0252633632461958,0.611766995257318,-0.586503632011122,0,0,0,2.02457027277792,2.16637747312657,-0.14180720034865,2.58230835443263,2.44161961647788,0.14068873795475,1.7632960382665,1.88395792644475,-0.12066188817825,0.575369670439018,0.575369670439018,0,27.2188635349036,2.02182535923857,4.85094049304987,3,0.135805013504386,0.395245478346059,1,6.69925804523341,0.133985160904668
"315",315,"Thomomys mazama pugetensis","Olympia pocket gopher","Listed","5/9/2014",2014,"1","US","V","Mammals",4,"Thurston, Grays Harbor, Pierce, Lewis","53067, 53027, 53053, 53041",17339113545,1,0,0,1,1,1,4,10.0045743944309,10.069129535674,-0.0645551412430994,0,0.0110802119981891,-0.0110802119981891,0.0133222473979486,0.0133222473979486,0,1.93637432920968,2.1597248107997,-0.22335048159002,3.65390177507601,3.30818626818675,0.34571550688926,1.21511389569637,1.39095384870084,-0.17583995300447,0.250635566871338,0.250635566871338,0,7.48042306016729,0.346171099486851,3.28130642553073,3,0.0933478138776734,1.01146690126914,0.5,2.19157685895412,0.230692300942539
"316",316,"Catostomus discobolus yarrowi","Zuni bluehead Sucker","Listed","8/25/2014",2014,"2","US","V","Fishes",4,"McKinley, Cibola, Apache, San Juan","35031, 35006, 04001, 35045",69165765964,1,0,0,1,1,1,4,4.96644838178476,4.73686363791851,0.22958474386625,0.0459597949038771,0.00271002810762128,0.0432497667962558,1.83174166269976,1.83916565752527,-0.00742399482550993,0.268720061777333,0.283794643738294,-0.015074581960961,1.34019732731645,1.09493485850323,0.24526246881322,0.127125402939371,0.163554315911059,-0.036428912971688,0,0,0,0.203105952696567,0.0200827675460571,2.3672646577325,3,0.0459453997225443,1.11281704966453,0.25,0.448198607619485,0.0289160392012571
"317",317,"Rana pretiosa","Oregon spotted frog","Listed","9/29/2014",2014,"1, 8","US","V","Amphibians",21,"Pierce, Snohomish, Douglas, Klamath, Whatcom, Skagit, Skamania, Grays Harbor, Josephine, Jackson, Pacific, Deschutes, Thurston, Klickitat, Siskiyou, Yakima, Lane, Clark, Wasco, Lewis, King","53053, 53061, 41019, 41035, 53073, 53057, 53059, 53027, 41033, 41029, 53049, 41017, 53067, 53039, 06093, 53077, 41039, 53011, 41065, 53041, 53033",144401082356,1,0,0,1,1,1,4,7.06493409538337,7.33672249619528,-0.271788400811911,0.0105363506330846,0.305997620692734,-0.295461270059649,0.27819282233374,0.234842012194423,0.043350810139317,1.2058503935478,1.3545691660094,-0.1487187724616,2.56082193404379,2.28133113739937,0.27949079664442,0.794140779072312,0.944590742086923,-0.150449963014611,0.189073099327214,0.189073099327214,0,5.55675506895245,0.246550021780503,3.3160108066733,5,0.106288067485004,1.17485737373645,0.428571428571429,1.30885445535684,0.186979207908119
"318",318,"Rana sierrae","Sierra Nevada Yellow-legged Frog","Listed","6/30/2014",2014,"8","US","V","Amphibians",22,"Carson City, Mariposa, Tehama, Butte, Yuba, Madera, Tulare, Lassen, Amador, Douglas, Mono, Nevada, Inyo, Placer, Plumas, Alpine, Calaveras, Washoe, Fresno, El Dorado, Tuolumne, Sierra","32510, 06043, 06103, 06007, 06115, 06039, 06107, 06035, 06005, 32005, 06051, 06057, 06027, 06061, 06063, 06003, 06009, 32031, 06019, 06017, 06109, 06091",146765406164,1,1,1,1,1,1,6,6.28804293392028,6.18092286829465,0.107120065625629,0.211130706014313,0.280516417042104,-0.069385711027791,0.429506158244019,0.438803206901391,-0.00929704865737202,0.860829604773745,0.933921645646303,-0.0730920408725579,2.52912377558434,2.17418391134642,0.35493986423792,0.494068777031441,0.590113776209695,-0.096044999178254,0,0,0,4.00624951906527,0.114208930006774,3.561337013066,5,0.102833182991066,1.17905250703202,0.136363636363636,2.01001044939949,0.0136271894874542
"319",319,"Physaria globosa","Short's bladderpod","Listed","8/1/2014",2014,"3, 4","US","P","Flowering Plants",21,"Franklin, Bourbon, Davidson, Trousdale, Jessamine, Clark, Powell, Mercer, Maury, Scott, Madison, Smith, Woodford, Posey, Cheatham, Montgomery, Garrard, Dickson, Anderson, Jackson, Fayette","21073, 21017, 47037, 47169, 21113, 21049, 21197, 21167, 47119, 21209, 21151, 47159, 21239, 18129, 47021, 47125, 21079, 47043, 21005, 47087, 21067",17012734089,1,0,1,1,0,1,4,15.1323316571801,15.065692722473,0.0666389347070986,0.179227129480968,0.085313833028641,0.093913296452327,0.0308949248577612,0.0284451969328894,0.0024497279248718,3.08775310942612,3.24983643451327,-0.16208332508715,4.82380658040248,4.49011689390546,0.33368968649702,1.77424089198968,1.9755713439693,-0.20133045197962,0.405679793513656,0.405679793513656,0,3.82872450901686,0.674837444701097,3.20866366968222,5,0.090140302116246,1.54524452109792,0,9.81617646677837,0.587794998010681
"320",320,"Centrocercus minimus","Gunnison sage-grouse","Listed","12/22/2014",2014,"6","US","V","Birds",13,"Chaffee, Montrose, Gunnison, Hinsdale, Saguache, Ouray, San Juan, Mesa, Delta, Montezuma, San Miguel, Grand, Dolores","08015, 08085, 08051, 08053, 08109, 08091, 49037, 08077, 08029, 08083, 08113, 49019, 08033",82018818794,1,0,0,1,1,1,4,3.93010401810636,3.46194211653075,0.46816190157561,0.229907990108915,0.0860493314572533,0.143858658651662,1.16523997593067,1.1912768559126,-0.0260368799819299,0.198610351637221,0.187547721051173,0.011062630586048,1.03783390555993,0.686879731779177,0.350954173780753,0.0878753943069332,0.0995520743775054,-0.0116766800705722,0.0363170880820124,0.0363170880820124,0,1.41772084896739,0.0238913462643447,2.93856177900848,6,0.136107807239869,1.09231701516855,0.307692307692308,1.31677097510091,0.0365769715305808
"321",321,"Thomomys mazama glacialis","Roy Prairie pocket gopher","Listed","5/9/2014",2014,"1","US","V","Mammals",2,"Thurston, Pierce","53067, 53053",6191618706,1,0,0,1,1,1,4,14.3872920644143,14.426743256932,-0.0394511925176992,0,0.0137257609366809,-0.0137257609366809,0.00352994762013209,0.00352994762013209,0,3.37820446379525,3.65688442895902,-0.27867996516377,4.86807978141881,4.43087399602264,0.43720578539617,2.25092246070016,2.4351737119173,-0.18425125121714,0.275191996105908,0.275191996105908,0,12.8761069224727,0.855889267674811,3.83804533873365,3,0.120510984771624,0.773587557025037,1,2.90715576244336,0.323017306938151
"322",322,"Eurycea chisholmensis","Salado Salamander","Listed","3/26/2014",2014,"2","US","V","Amphibians",1,"Bell","48027",2721755826,1,0,1,0,1,1,4,14.0130692541177,14.268388405252,-0.2553191511343,0.163829787234043,1.12695035460993,-0.963120567375887,0.718085106382979,0.604609929078014,0.113475177304965,3.07624113475177,2.93617021276596,0.14007092198581,4.97765957446808,4.50212765957447,0.47553191489361,2.06382978723404,2.08510638297872,-0.0212765957446801,0,0,0,2.359,0.674189794128873,3.643,3,0.0885408006406754,0.236698385584215,0,1.83704943413245,0.73481977365298
"323",323,"Leavenworthia exigua laciniata","Kentucky glade cress","Listed","6/5/2014",2014,"4","US","P","Flowering Plants",2,"Bullitt, Jefferson","21029, 21111",1755070988,1,0,0,0,0,1,2,25.7627004778193,25.5633064845628,0.1993939932565,0.00453367875647669,0,0.00453367875647669,0,0,0,6.86190103225288,6.95560208057196,-0.0937010483190797,6.84438386150942,6.49095523557055,0.35342862593887,5.87091316222838,5.93578041531108,-0.0648672530827001,0.266435137456413,0.266435137456413,0,5.76103258700553,3.20189897640767,3.52622672640088,NA,0.0882393510694613,1.11565715236958,0,15.3839931174339,0.569777522867924
